Category,Test,Region,Result,Resource,More Info
CloudTrail,CloudTrail Bucket Delete Policy,us-east-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Delete Policy,us-east-2,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Delete Policy,us-west-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Delete Policy,us-west-2,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Delete Policy,ca-central-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Delete Policy,eu-central-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Delete Policy,eu-west-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Delete Policy,eu-west-2,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Delete Policy,eu-west-3,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Delete Policy,eu-north-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Delete Policy,ap-northeast-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Delete Policy,ap-northeast-2,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Delete Policy,ap-southeast-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Delete Policy,ap-southeast-2,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Delete Policy,ap-south-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Delete Policy,sa-east-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Delete Policy,ap-east-1,PASS,,Region is not enabled
CloudTrail,CloudTrail Bucket Delete Policy,me-south-1,PASS,,Region is not enabled
CloudTrail,CloudTrail Enabled,us-east-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Enabled,us-east-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Enabled,us-west-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Enabled,us-west-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Enabled,ca-central-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Enabled,eu-central-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Enabled,eu-west-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Enabled,eu-west-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Enabled,eu-west-3,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Enabled,eu-north-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Enabled,ap-northeast-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Enabled,ap-northeast-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Enabled,ap-southeast-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Enabled,ap-southeast-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Enabled,ap-south-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Enabled,sa-east-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Enabled,ap-east-1,PASS,,Region is not enabled
CloudTrail,CloudTrail Enabled,me-south-1,PASS,,Region is not enabled
CloudTrail,CloudTrail Enabled,global,FAIL,,CloudTrail is not configured to monitor global services
EC2,Elastic IP Limit,us-east-1,PASS,,No Elastic IPs found
EC2,Elastic IP Limit,us-east-2,PASS,,No Elastic IPs found
EC2,Elastic IP Limit,us-west-1,PASS,,No Elastic IPs found
EC2,Elastic IP Limit,us-west-2,PASS,,No Elastic IPs found
EC2,Elastic IP Limit,ca-central-1,PASS,,No Elastic IPs found
EC2,Elastic IP Limit,eu-central-1,PASS,,No Elastic IPs found
EC2,Elastic IP Limit,eu-west-1,PASS,,No Elastic IPs found
EC2,Elastic IP Limit,eu-west-2,PASS,,No Elastic IPs found
EC2,Elastic IP Limit,eu-west-3,PASS,,No Elastic IPs found
EC2,Elastic IP Limit,eu-north-1,PASS,,No Elastic IPs found
EC2,Elastic IP Limit,ap-northeast-1,PASS,,No Elastic IPs found
EC2,Elastic IP Limit,ap-northeast-2,PASS,,No Elastic IPs found
EC2,Elastic IP Limit,ap-southeast-1,PASS,,No Elastic IPs found
EC2,Elastic IP Limit,ap-southeast-2,PASS,,No Elastic IPs found
EC2,Elastic IP Limit,ap-south-1,PASS,,No Elastic IPs found
EC2,Elastic IP Limit,sa-east-1,PASS,,No Elastic IPs found
EC2,Elastic IP Limit,ap-east-1,PASS,,Region is not enabled
EC2,Elastic IP Limit,me-south-1,PASS,,Region is not enabled
EC2,VPC Elastic IP Limit,us-east-1,PASS,,No VPC Elastic IPs found
EC2,VPC Elastic IP Limit,us-east-2,PASS,,No VPC Elastic IPs found
EC2,VPC Elastic IP Limit,us-west-1,PASS,,No VPC Elastic IPs found
EC2,VPC Elastic IP Limit,us-west-2,PASS,,No VPC Elastic IPs found
EC2,VPC Elastic IP Limit,ca-central-1,PASS,,No VPC Elastic IPs found
EC2,VPC Elastic IP Limit,eu-central-1,PASS,,No VPC Elastic IPs found
EC2,VPC Elastic IP Limit,eu-west-1,PASS,,No VPC Elastic IPs found
EC2,VPC Elastic IP Limit,eu-west-2,PASS,,No VPC Elastic IPs found
EC2,VPC Elastic IP Limit,eu-west-3,PASS,,No VPC Elastic IPs found
EC2,VPC Elastic IP Limit,eu-north-1,PASS,,No VPC Elastic IPs found
EC2,VPC Elastic IP Limit,ap-northeast-1,PASS,,No VPC Elastic IPs found
EC2,VPC Elastic IP Limit,ap-northeast-2,PASS,,No VPC Elastic IPs found
EC2,VPC Elastic IP Limit,ap-southeast-1,PASS,,No VPC Elastic IPs found
EC2,VPC Elastic IP Limit,ap-southeast-2,PASS,,No VPC Elastic IPs found
EC2,VPC Elastic IP Limit,ap-south-1,PASS,,No VPC Elastic IPs found
EC2,VPC Elastic IP Limit,sa-east-1,PASS,,No VPC Elastic IPs found
EC2,VPC Elastic IP Limit,ap-east-1,PASS,,Region is not enabled
EC2,VPC Elastic IP Limit,me-south-1,PASS,,Region is not enabled
EC2,Instance Limit,us-east-1,PASS,,No instances found
EC2,Instance Limit,us-east-2,PASS,,No instances found
EC2,Instance Limit,us-west-1,PASS,,No instances found
EC2,Instance Limit,us-west-2,PASS,,No instances found
EC2,Instance Limit,ca-central-1,PASS,,No instances found
EC2,Instance Limit,eu-central-1,PASS,,No instances found
EC2,Instance Limit,eu-west-1,PASS,,No instances found
EC2,Instance Limit,eu-west-2,PASS,,No instances found
EC2,Instance Limit,eu-west-3,PASS,,No instances found
EC2,Instance Limit,eu-north-1,PASS,,No instances found
EC2,Instance Limit,ap-northeast-1,PASS,,No instances found
EC2,Instance Limit,ap-northeast-2,PASS,,No instances found
EC2,Instance Limit,ap-southeast-1,PASS,,No instances found
EC2,Instance Limit,ap-southeast-2,PASS,,No instances found
EC2,Instance Limit,ap-south-1,PASS,,No instances found
EC2,Instance Limit,sa-east-1,PASS,,No instances found
EC2,Instance Limit,ap-east-1,PASS,,Region is not enabled
EC2,Instance Limit,me-south-1,PASS,,Region is not enabled
EC2,Excessive Security Groups,us-east-1,PASS,,Acceptable number of security groups: 1 groups present
EC2,Excessive Security Groups,us-east-2,PASS,,Acceptable number of security groups: 1 groups present
EC2,Excessive Security Groups,us-west-1,PASS,,Acceptable number of security groups: 1 groups present
EC2,Excessive Security Groups,us-west-2,PASS,,Acceptable number of security groups: 1 groups present
EC2,Excessive Security Groups,ca-central-1,PASS,,Acceptable number of security groups: 1 groups present
EC2,Excessive Security Groups,eu-central-1,PASS,,Acceptable number of security groups: 1 groups present
EC2,Excessive Security Groups,eu-west-1,PASS,,Acceptable number of security groups: 1 groups present
EC2,Excessive Security Groups,eu-west-2,PASS,,Acceptable number of security groups: 1 groups present
EC2,Excessive Security Groups,eu-west-3,PASS,,Acceptable number of security groups: 1 groups present
EC2,Excessive Security Groups,eu-north-1,PASS,,Acceptable number of security groups: 1 groups present
EC2,Excessive Security Groups,ap-northeast-1,PASS,,Acceptable number of security groups: 1 groups present
EC2,Excessive Security Groups,ap-northeast-2,PASS,,Acceptable number of security groups: 1 groups present
EC2,Excessive Security Groups,ap-southeast-1,PASS,,Acceptable number of security groups: 1 groups present
EC2,Excessive Security Groups,ap-southeast-2,PASS,,Acceptable number of security groups: 1 groups present
EC2,Excessive Security Groups,ap-south-1,PASS,,Acceptable number of security groups: 1 groups present
EC2,Excessive Security Groups,sa-east-1,PASS,,Acceptable number of security groups: 1 groups present
EC2,Excessive Security Groups,ap-east-1,PASS,,Region is not enabled
EC2,Excessive Security Groups,me-south-1,PASS,,Region is not enabled
EC2,Open FTP,us-east-1,PASS,,No public open ports found
EC2,Open FTP,us-east-2,PASS,,No public open ports found
EC2,Open FTP,us-west-1,PASS,,No public open ports found
EC2,Open FTP,us-west-2,PASS,,No public open ports found
EC2,Open FTP,ca-central-1,PASS,,No public open ports found
EC2,Open FTP,eu-central-1,PASS,,No public open ports found
EC2,Open FTP,eu-west-1,PASS,,No public open ports found
EC2,Open FTP,eu-west-2,PASS,,No public open ports found
EC2,Open FTP,eu-west-3,PASS,,No public open ports found
EC2,Open FTP,eu-north-1,PASS,,No public open ports found
EC2,Open FTP,ap-northeast-1,PASS,,No public open ports found
EC2,Open FTP,ap-northeast-2,PASS,,No public open ports found
EC2,Open FTP,ap-southeast-1,PASS,,No public open ports found
EC2,Open FTP,ap-southeast-2,PASS,,No public open ports found
EC2,Open FTP,ap-south-1,PASS,,No public open ports found
EC2,Open FTP,sa-east-1,PASS,,No public open ports found
EC2,Open FTP,ap-east-1,PASS,,Region is not enabled
EC2,Open FTP,me-south-1,PASS,,Region is not enabled
EC2,Open SSH,us-east-1,PASS,,No public open ports found
EC2,Open SSH,us-east-2,PASS,,No public open ports found
EC2,Open SSH,us-west-1,PASS,,No public open ports found
EC2,Open SSH,us-west-2,PASS,,No public open ports found
EC2,Open SSH,ca-central-1,PASS,,No public open ports found
EC2,Open SSH,eu-central-1,PASS,,No public open ports found
EC2,Open SSH,eu-west-1,PASS,,No public open ports found
EC2,Open SSH,eu-west-2,PASS,,No public open ports found
EC2,Open SSH,eu-west-3,PASS,,No public open ports found
EC2,Open SSH,eu-north-1,PASS,,No public open ports found
EC2,Open SSH,ap-northeast-1,PASS,,No public open ports found
EC2,Open SSH,ap-northeast-2,PASS,,No public open ports found
EC2,Open SSH,ap-southeast-1,PASS,,No public open ports found
EC2,Open SSH,ap-southeast-2,PASS,,No public open ports found
EC2,Open SSH,ap-south-1,PASS,,No public open ports found
EC2,Open SSH,sa-east-1,PASS,,No public open ports found
EC2,Open SSH,ap-east-1,PASS,,Region is not enabled
EC2,Open SSH,me-south-1,PASS,,Region is not enabled
EC2,Open Telnet,us-east-1,PASS,,No public open ports found
EC2,Open Telnet,us-east-2,PASS,,No public open ports found
EC2,Open Telnet,us-west-1,PASS,,No public open ports found
EC2,Open Telnet,us-west-2,PASS,,No public open ports found
EC2,Open Telnet,ca-central-1,PASS,,No public open ports found
EC2,Open Telnet,eu-central-1,PASS,,No public open ports found
EC2,Open Telnet,eu-west-1,PASS,,No public open ports found
EC2,Open Telnet,eu-west-2,PASS,,No public open ports found
EC2,Open Telnet,eu-west-3,PASS,,No public open ports found
EC2,Open Telnet,eu-north-1,PASS,,No public open ports found
EC2,Open Telnet,ap-northeast-1,PASS,,No public open ports found
EC2,Open Telnet,ap-northeast-2,PASS,,No public open ports found
EC2,Open Telnet,ap-southeast-1,PASS,,No public open ports found
EC2,Open Telnet,ap-southeast-2,PASS,,No public open ports found
EC2,Open Telnet,ap-south-1,PASS,,No public open ports found
EC2,Open Telnet,sa-east-1,PASS,,No public open ports found
EC2,Open Telnet,ap-east-1,PASS,,Region is not enabled
EC2,Open Telnet,me-south-1,PASS,,Region is not enabled
EC2,Open SMTP,us-east-1,PASS,,No public open ports found
EC2,Open SMTP,us-east-2,PASS,,No public open ports found
EC2,Open SMTP,us-west-1,PASS,,No public open ports found
EC2,Open SMTP,us-west-2,PASS,,No public open ports found
EC2,Open SMTP,ca-central-1,PASS,,No public open ports found
EC2,Open SMTP,eu-central-1,PASS,,No public open ports found
EC2,Open SMTP,eu-west-1,PASS,,No public open ports found
EC2,Open SMTP,eu-west-2,PASS,,No public open ports found
EC2,Open SMTP,eu-west-3,PASS,,No public open ports found
EC2,Open SMTP,eu-north-1,PASS,,No public open ports found
EC2,Open SMTP,ap-northeast-1,PASS,,No public open ports found
EC2,Open SMTP,ap-northeast-2,PASS,,No public open ports found
EC2,Open SMTP,ap-southeast-1,PASS,,No public open ports found
EC2,Open SMTP,ap-southeast-2,PASS,,No public open ports found
EC2,Open SMTP,ap-south-1,PASS,,No public open ports found
EC2,Open SMTP,sa-east-1,PASS,,No public open ports found
EC2,Open SMTP,ap-east-1,PASS,,Region is not enabled
EC2,Open SMTP,me-south-1,PASS,,Region is not enabled
EC2,Open DNS,us-east-1,PASS,,No public open ports found
EC2,Open DNS,us-east-2,PASS,,No public open ports found
EC2,Open DNS,us-west-1,PASS,,No public open ports found
EC2,Open DNS,us-west-2,PASS,,No public open ports found
EC2,Open DNS,ca-central-1,PASS,,No public open ports found
EC2,Open DNS,eu-central-1,PASS,,No public open ports found
EC2,Open DNS,eu-west-1,PASS,,No public open ports found
EC2,Open DNS,eu-west-2,PASS,,No public open ports found
EC2,Open DNS,eu-west-3,PASS,,No public open ports found
EC2,Open DNS,eu-north-1,PASS,,No public open ports found
EC2,Open DNS,ap-northeast-1,PASS,,No public open ports found
EC2,Open DNS,ap-northeast-2,PASS,,No public open ports found
EC2,Open DNS,ap-southeast-1,PASS,,No public open ports found
EC2,Open DNS,ap-southeast-2,PASS,,No public open ports found
EC2,Open DNS,ap-south-1,PASS,,No public open ports found
EC2,Open DNS,sa-east-1,PASS,,No public open ports found
EC2,Open DNS,ap-east-1,PASS,,Region is not enabled
EC2,Open DNS,me-south-1,PASS,,Region is not enabled
EC2,Open RPC,us-east-1,PASS,,No public open ports found
EC2,Open RPC,us-east-2,PASS,,No public open ports found
EC2,Open RPC,us-west-1,PASS,,No public open ports found
EC2,Open RPC,us-west-2,PASS,,No public open ports found
EC2,Open RPC,ca-central-1,PASS,,No public open ports found
EC2,Open RPC,eu-central-1,PASS,,No public open ports found
EC2,Open RPC,eu-west-1,PASS,,No public open ports found
EC2,Open RPC,eu-west-2,PASS,,No public open ports found
EC2,Open RPC,eu-west-3,PASS,,No public open ports found
EC2,Open RPC,eu-north-1,PASS,,No public open ports found
EC2,Open RPC,ap-northeast-1,PASS,,No public open ports found
EC2,Open RPC,ap-northeast-2,PASS,,No public open ports found
EC2,Open RPC,ap-southeast-1,PASS,,No public open ports found
EC2,Open RPC,ap-southeast-2,PASS,,No public open ports found
EC2,Open RPC,ap-south-1,PASS,,No public open ports found
EC2,Open RPC,sa-east-1,PASS,,No public open ports found
EC2,Open RPC,ap-east-1,PASS,,Region is not enabled
EC2,Open RPC,me-south-1,PASS,,Region is not enabled
EC2,Open NetBIOS,us-east-1,PASS,,No public open ports found
EC2,Open NetBIOS,us-east-2,PASS,,No public open ports found
EC2,Open NetBIOS,us-west-1,PASS,,No public open ports found
EC2,Open NetBIOS,us-west-2,PASS,,No public open ports found
EC2,Open NetBIOS,ca-central-1,PASS,,No public open ports found
EC2,Open NetBIOS,eu-central-1,PASS,,No public open ports found
EC2,Open NetBIOS,eu-west-1,PASS,,No public open ports found
EC2,Open NetBIOS,eu-west-2,PASS,,No public open ports found
EC2,Open NetBIOS,eu-west-3,PASS,,No public open ports found
EC2,Open NetBIOS,eu-north-1,PASS,,No public open ports found
EC2,Open NetBIOS,ap-northeast-1,PASS,,No public open ports found
EC2,Open NetBIOS,ap-northeast-2,PASS,,No public open ports found
EC2,Open NetBIOS,ap-southeast-1,PASS,,No public open ports found
EC2,Open NetBIOS,ap-southeast-2,PASS,,No public open ports found
EC2,Open NetBIOS,ap-south-1,PASS,,No public open ports found
EC2,Open NetBIOS,sa-east-1,PASS,,No public open ports found
EC2,Open NetBIOS,ap-east-1,PASS,,Region is not enabled
EC2,Open NetBIOS,me-south-1,PASS,,Region is not enabled
EC2,Open SMBoTCP,us-east-1,PASS,,No public open ports found
EC2,Open SMBoTCP,us-east-2,PASS,,No public open ports found
EC2,Open SMBoTCP,us-west-1,PASS,,No public open ports found
EC2,Open SMBoTCP,us-west-2,PASS,,No public open ports found
EC2,Open SMBoTCP,ca-central-1,PASS,,No public open ports found
EC2,Open SMBoTCP,eu-central-1,PASS,,No public open ports found
EC2,Open SMBoTCP,eu-west-1,PASS,,No public open ports found
EC2,Open SMBoTCP,eu-west-2,PASS,,No public open ports found
EC2,Open SMBoTCP,eu-west-3,PASS,,No public open ports found
EC2,Open SMBoTCP,eu-north-1,PASS,,No public open ports found
EC2,Open SMBoTCP,ap-northeast-1,PASS,,No public open ports found
EC2,Open SMBoTCP,ap-northeast-2,PASS,,No public open ports found
EC2,Open SMBoTCP,ap-southeast-1,PASS,,No public open ports found
EC2,Open SMBoTCP,ap-southeast-2,PASS,,No public open ports found
EC2,Open SMBoTCP,ap-south-1,PASS,,No public open ports found
EC2,Open SMBoTCP,sa-east-1,PASS,,No public open ports found
EC2,Open SMBoTCP,ap-east-1,PASS,,Region is not enabled
EC2,Open SMBoTCP,me-south-1,PASS,,Region is not enabled
EC2,Open CIFS,us-east-1,PASS,,No public open ports found
EC2,Open CIFS,us-east-2,PASS,,No public open ports found
EC2,Open CIFS,us-west-1,PASS,,No public open ports found
EC2,Open CIFS,us-west-2,PASS,,No public open ports found
EC2,Open CIFS,ca-central-1,PASS,,No public open ports found
EC2,Open CIFS,eu-central-1,PASS,,No public open ports found
EC2,Open CIFS,eu-west-1,PASS,,No public open ports found
EC2,Open CIFS,eu-west-2,PASS,,No public open ports found
EC2,Open CIFS,eu-west-3,PASS,,No public open ports found
EC2,Open CIFS,eu-north-1,PASS,,No public open ports found
EC2,Open CIFS,ap-northeast-1,PASS,,No public open ports found
EC2,Open CIFS,ap-northeast-2,PASS,,No public open ports found
EC2,Open CIFS,ap-southeast-1,PASS,,No public open ports found
EC2,Open CIFS,ap-southeast-2,PASS,,No public open ports found
EC2,Open CIFS,ap-south-1,PASS,,No public open ports found
EC2,Open CIFS,sa-east-1,PASS,,No public open ports found
EC2,Open CIFS,ap-east-1,PASS,,Region is not enabled
EC2,Open CIFS,me-south-1,PASS,,Region is not enabled
EC2,Open SQL Server,us-east-1,PASS,,No public open ports found
EC2,Open SQL Server,us-east-2,PASS,,No public open ports found
EC2,Open SQL Server,us-west-1,PASS,,No public open ports found
EC2,Open SQL Server,us-west-2,PASS,,No public open ports found
EC2,Open SQL Server,ca-central-1,PASS,,No public open ports found
EC2,Open SQL Server,eu-central-1,PASS,,No public open ports found
EC2,Open SQL Server,eu-west-1,PASS,,No public open ports found
EC2,Open SQL Server,eu-west-2,PASS,,No public open ports found
EC2,Open SQL Server,eu-west-3,PASS,,No public open ports found
EC2,Open SQL Server,eu-north-1,PASS,,No public open ports found
EC2,Open SQL Server,ap-northeast-1,PASS,,No public open ports found
EC2,Open SQL Server,ap-northeast-2,PASS,,No public open ports found
EC2,Open SQL Server,ap-southeast-1,PASS,,No public open ports found
EC2,Open SQL Server,ap-southeast-2,PASS,,No public open ports found
EC2,Open SQL Server,ap-south-1,PASS,,No public open ports found
EC2,Open SQL Server,sa-east-1,PASS,,No public open ports found
EC2,Open SQL Server,ap-east-1,PASS,,Region is not enabled
EC2,Open SQL Server,me-south-1,PASS,,Region is not enabled
EC2,Open RDP,us-east-1,PASS,,No public open ports found
EC2,Open RDP,us-east-2,PASS,,No public open ports found
EC2,Open RDP,us-west-1,PASS,,No public open ports found
EC2,Open RDP,us-west-2,PASS,,No public open ports found
EC2,Open RDP,ca-central-1,PASS,,No public open ports found
EC2,Open RDP,eu-central-1,PASS,,No public open ports found
EC2,Open RDP,eu-west-1,PASS,,No public open ports found
EC2,Open RDP,eu-west-2,PASS,,No public open ports found
EC2,Open RDP,eu-west-3,PASS,,No public open ports found
EC2,Open RDP,eu-north-1,PASS,,No public open ports found
EC2,Open RDP,ap-northeast-1,PASS,,No public open ports found
EC2,Open RDP,ap-northeast-2,PASS,,No public open ports found
EC2,Open RDP,ap-southeast-1,PASS,,No public open ports found
EC2,Open RDP,ap-southeast-2,PASS,,No public open ports found
EC2,Open RDP,ap-south-1,PASS,,No public open ports found
EC2,Open RDP,sa-east-1,PASS,,No public open ports found
EC2,Open RDP,ap-east-1,PASS,,Region is not enabled
EC2,Open RDP,me-south-1,PASS,,Region is not enabled
EC2,Open MySQL,us-east-1,PASS,,No public open ports found
EC2,Open MySQL,us-east-2,PASS,,No public open ports found
EC2,Open MySQL,us-west-1,PASS,,No public open ports found
EC2,Open MySQL,us-west-2,PASS,,No public open ports found
EC2,Open MySQL,ca-central-1,PASS,,No public open ports found
EC2,Open MySQL,eu-central-1,PASS,,No public open ports found
EC2,Open MySQL,eu-west-1,PASS,,No public open ports found
EC2,Open MySQL,eu-west-2,PASS,,No public open ports found
EC2,Open MySQL,eu-west-3,PASS,,No public open ports found
EC2,Open MySQL,eu-north-1,PASS,,No public open ports found
EC2,Open MySQL,ap-northeast-1,PASS,,No public open ports found
EC2,Open MySQL,ap-northeast-2,PASS,,No public open ports found
EC2,Open MySQL,ap-southeast-1,PASS,,No public open ports found
EC2,Open MySQL,ap-southeast-2,PASS,,No public open ports found
EC2,Open MySQL,ap-south-1,PASS,,No public open ports found
EC2,Open MySQL,sa-east-1,PASS,,No public open ports found
EC2,Open MySQL,ap-east-1,PASS,,Region is not enabled
EC2,Open MySQL,me-south-1,PASS,,Region is not enabled
EC2,Open PostgreSQL,us-east-1,PASS,,No public open ports found
EC2,Open PostgreSQL,us-east-2,PASS,,No public open ports found
EC2,Open PostgreSQL,us-west-1,PASS,,No public open ports found
EC2,Open PostgreSQL,us-west-2,PASS,,No public open ports found
EC2,Open PostgreSQL,ca-central-1,PASS,,No public open ports found
EC2,Open PostgreSQL,eu-central-1,PASS,,No public open ports found
EC2,Open PostgreSQL,eu-west-1,PASS,,No public open ports found
EC2,Open PostgreSQL,eu-west-2,PASS,,No public open ports found
EC2,Open PostgreSQL,eu-west-3,PASS,,No public open ports found
EC2,Open PostgreSQL,eu-north-1,PASS,,No public open ports found
EC2,Open PostgreSQL,ap-northeast-1,PASS,,No public open ports found
EC2,Open PostgreSQL,ap-northeast-2,PASS,,No public open ports found
EC2,Open PostgreSQL,ap-southeast-1,PASS,,No public open ports found
EC2,Open PostgreSQL,ap-southeast-2,PASS,,No public open ports found
EC2,Open PostgreSQL,ap-south-1,PASS,,No public open ports found
EC2,Open PostgreSQL,sa-east-1,PASS,,No public open ports found
EC2,Open PostgreSQL,ap-east-1,PASS,,Region is not enabled
EC2,Open PostgreSQL,me-south-1,PASS,,Region is not enabled
EC2,Open VNC Client,us-east-1,PASS,,No public open ports found
EC2,Open VNC Client,us-east-2,PASS,,No public open ports found
EC2,Open VNC Client,us-west-1,PASS,,No public open ports found
EC2,Open VNC Client,us-west-2,PASS,,No public open ports found
EC2,Open VNC Client,ca-central-1,PASS,,No public open ports found
EC2,Open VNC Client,eu-central-1,PASS,,No public open ports found
EC2,Open VNC Client,eu-west-1,PASS,,No public open ports found
EC2,Open VNC Client,eu-west-2,PASS,,No public open ports found
EC2,Open VNC Client,eu-west-3,PASS,,No public open ports found
EC2,Open VNC Client,eu-north-1,PASS,,No public open ports found
EC2,Open VNC Client,ap-northeast-1,PASS,,No public open ports found
EC2,Open VNC Client,ap-northeast-2,PASS,,No public open ports found
EC2,Open VNC Client,ap-southeast-1,PASS,,No public open ports found
EC2,Open VNC Client,ap-southeast-2,PASS,,No public open ports found
EC2,Open VNC Client,ap-south-1,PASS,,No public open ports found
EC2,Open VNC Client,sa-east-1,PASS,,No public open ports found
EC2,Open VNC Client,ap-east-1,PASS,,Region is not enabled
EC2,Open VNC Client,me-south-1,PASS,,Region is not enabled
EC2,Open VNC Server,us-east-1,PASS,,No public open ports found
EC2,Open VNC Server,us-east-2,PASS,,No public open ports found
EC2,Open VNC Server,us-west-1,PASS,,No public open ports found
EC2,Open VNC Server,us-west-2,PASS,,No public open ports found
EC2,Open VNC Server,ca-central-1,PASS,,No public open ports found
EC2,Open VNC Server,eu-central-1,PASS,,No public open ports found
EC2,Open VNC Server,eu-west-1,PASS,,No public open ports found
EC2,Open VNC Server,eu-west-2,PASS,,No public open ports found
EC2,Open VNC Server,eu-west-3,PASS,,No public open ports found
EC2,Open VNC Server,eu-north-1,PASS,,No public open ports found
EC2,Open VNC Server,ap-northeast-1,PASS,,No public open ports found
EC2,Open VNC Server,ap-northeast-2,PASS,,No public open ports found
EC2,Open VNC Server,ap-southeast-1,PASS,,No public open ports found
EC2,Open VNC Server,ap-southeast-2,PASS,,No public open ports found
EC2,Open VNC Server,ap-south-1,PASS,,No public open ports found
EC2,Open VNC Server,sa-east-1,PASS,,No public open ports found
EC2,Open VNC Server,ap-east-1,PASS,,Region is not enabled
EC2,Open VNC Server,me-south-1,PASS,,Region is not enabled
IAM,Certificate Expiry,global,PASS,,No certificates found
ELB,Insecure Ciphers,us-east-1,PASS,,No load balancers present
ELB,Insecure Ciphers,us-east-2,PASS,,No load balancers present
ELB,Insecure Ciphers,us-west-1,PASS,,No load balancers present
ELB,Insecure Ciphers,us-west-2,PASS,,No load balancers present
ELB,Insecure Ciphers,ca-central-1,PASS,,No load balancers present
ELB,Insecure Ciphers,eu-central-1,PASS,,No load balancers present
ELB,Insecure Ciphers,eu-west-1,PASS,,No load balancers present
ELB,Insecure Ciphers,eu-west-2,PASS,,No load balancers present
ELB,Insecure Ciphers,eu-west-3,PASS,,No load balancers present
ELB,Insecure Ciphers,eu-north-1,PASS,,No load balancers present
ELB,Insecure Ciphers,ap-northeast-1,PASS,,No load balancers present
ELB,Insecure Ciphers,ap-northeast-2,PASS,,No load balancers present
ELB,Insecure Ciphers,ap-southeast-1,PASS,,No load balancers present
ELB,Insecure Ciphers,ap-southeast-2,PASS,,No load balancers present
ELB,Insecure Ciphers,ap-south-1,PASS,,No load balancers present
ELB,Insecure Ciphers,sa-east-1,PASS,,No load balancers present
ELB,Insecure Ciphers,ap-east-1,PASS,,Region is not enabled
ELB,Insecure Ciphers,me-south-1,PASS,,Region is not enabled
IAM,Minimum Password Length,global,FAIL,,Account does not have a password policy
IAM,Password Requires Symbols,global,FAIL,,Account does not have a password policy
IAM,Maximum Password Age,global,FAIL,,Account does not have a password policy
IAM,Password Reuse Prevention,global,FAIL,,Account does not have a password policy
IAM,Root MFA Enabled,global,FAIL,arn:aws:iam::--REDACTED--:root,An MFA device was not found for the root account
IAM,Root Access Keys,global,PASS,arn:aws:iam::--REDACTED--:root,Access keys were not found for the root account
IAM,Users MFA Enabled,global,PASS,,No user accounts found
EC2,Detect EC2 Classic Instances,us-east-1,PASS,,No instances found
EC2,Detect EC2 Classic Instances,us-east-2,PASS,,No instances found
EC2,Detect EC2 Classic Instances,us-west-1,PASS,,No instances found
EC2,Detect EC2 Classic Instances,us-west-2,PASS,,No instances found
EC2,Detect EC2 Classic Instances,ca-central-1,PASS,,No instances found
EC2,Detect EC2 Classic Instances,eu-central-1,PASS,,No instances found
EC2,Detect EC2 Classic Instances,eu-west-1,PASS,,No instances found
EC2,Detect EC2 Classic Instances,eu-west-2,PASS,,No instances found
EC2,Detect EC2 Classic Instances,eu-west-3,PASS,,No instances found
EC2,Detect EC2 Classic Instances,eu-north-1,PASS,,No instances found
EC2,Detect EC2 Classic Instances,ap-northeast-1,PASS,,No instances found
EC2,Detect EC2 Classic Instances,ap-northeast-2,PASS,,No instances found
EC2,Detect EC2 Classic Instances,ap-southeast-1,PASS,,No instances found
EC2,Detect EC2 Classic Instances,ap-southeast-2,PASS,,No instances found
